id,side,x_file,y_file,c_file
000840,right,x_000840_right.npy,y_000840_right.npy,c_000840_right.npy
000698,left,x_000698_left.npy,y_000698_left.npy,c_000698_left.npy
000698,right,x_000698_right.npy,y_000698_right.npy,c_000698_right.npy
000868,left,x_000868_left.npy,y_000868_left.npy,c_000868_left.npy
000868,right,x_000868_right.npy,y_000868_right.npy,c_000868_right.npy
000897,left,x_000897_left.npy,y_000897_left.npy,c_000897_left.npy
000897,right,x_000897_right.npy,y_000897_right.npy,c_000897_right.npy
000129,left,x_000129_left.npy,y_000129_left.npy,c_000129_left.npy
000129,right,x_000129_right.npy,y_000129_right.npy,c_000129_right.npy
000883,left,x_000883_left.npy,y_000883_left.npy,c_000883_left.npy
000883,right,x_000883_right.npy,y_000883_right.npy,c_000883_right.npy
000673,left,x_000673_left.npy,y_000673_left.npy,c_000673_left.npy
000673,right,x_000673_right.npy,y_000673_right.npy,c_000673_right.npy
000115,left,x_000115_left.npy,y_000115_left.npy,c_000115_left.npy
000115,right,x_000115_right.npy,y_000115_right.npy,c_000115_right.npy
000101,left,x_000101_left.npy,y_000101_left.npy,c_000101_left.npy
000101,right,x_000101_right.npy,y_000101_right.npy,c_000101_right.npy
000667,left,x_000667_left.npy,y_000667_left.npy,c_000667_left.npy
000667,right,x_000667_right.npy,y_000667_right.npy,c_000667_right.npy
000100,left,x_000100_left.npy,y_000100_left.npy,c_000100_left.npy
000100,right,x_000100_right.npy,y_000100_right.npy,c_000100_right.npy
000666,left,x_000666_left.npy,y_000666_left.npy,c_000666_left.npy
000666,right,x_000666_right.npy,y_000666_right.npy,c_000666_right.npy
000672,left,x_000672_left.npy,y_000672_left.npy,c_000672_left.npy
000672,right,x_000672_right.npy,y_000672_right.npy,c_000672_right.npy
000114,left,x_000114_left.npy,y_000114_left.npy,c_000114_left.npy
000114,right,x_000114_right.npy,y_000114_right.npy,c_000114_right.npy
000882,left,x_000882_left.npy,y_000882_left.npy,c_000882_left.npy
000882,right,x_000882_right.npy,y_000882_right.npy,c_000882_right.npy
000896,left,x_000896_left.npy,y_000896_left.npy,c_000896_left.npy
000896,right,x_000896_right.npy,y_000896_right.npy,c_000896_right.npy
000128,left,x_000128_left.npy,y_000128_left.npy,c_000128_left.npy
000128,right,x_000128_right.npy,y_000128_right.npy,c_000128_right.npy
000869,left,x_000869_left.npy,y_000869_left.npy,c_000869_left.npy
000869,right,x_000869_right.npy,y_000869_right.npy,c_000869_right.npy
000699,left,x_000699_left.npy,y_000699_left.npy,c_000699_left.npy
000699,right,x_000699_right.npy,y_000699_right.npy,c_000699_right.npy
000841,left,x_000841_left.npy,y_000841_left.npy,c_000841_left.npy
000841,right,x_000841_right.npy,y_000841_right.npy,c_000841_right.npy
000855,left,x_000855_left.npy,y_000855_left.npy,c_000855_left.npy
000855,right,x_000855_right.npy,y_000855_right.npy,c_000855_right.npy
000464,left,x_000464_left.npy,y_000464_left.npy,c_000464_left.npy
000464,right,x_000464_right.npy,y_000464_right.npy,c_000464_right.npy
000302,left,x_000302_left.npy,y_000302_left.npy,c_000302_left.npy
000302,right,x_000302_right.npy,y_000302_right.npy,c_000302_right.npy
001008,left,x_001008_left.npy,y_001008_left.npy,c_001008_left.npy
001008,right,x_001008_right.npy,y_001008_right.npy,c_001008_right.npy
000316,left,x_000316_left.npy,y_000316_left.npy,c_000316_left.npy
000316,right,x_000316_right.npy,y_000316_right.npy,c_000316_right.npy
000470,left,x_000470_left.npy,y_000470_left.npy,c_000470_left.npy
000470,right,x_000470_right.npy,y_000470_right.npy,c_000470_right.npy
000458,left,x_000458_left.npy,y_000458_left.npy,c_000458_left.npy
000458,right,x_000458_right.npy,y_000458_right.npy,c_000458_right.npy
001020,left,x_001020_left.npy,y_001020_left.npy,c_001020_left.npy
001020,right,x_001020_right.npy,y_001020_right.npy,c_001020_right.npy
001034,left,x_001034_left.npy,y_001034_left.npy,c_001034_left.npy
001034,right,x_001034_right.npy,y_001034_right.npy,c_001034_right.npy
000510,left,x_000510_left.npy,y_000510_left.npy,c_000510_left.npy
000510,right,x_000510_right.npy,y_000510_right.npy,c_000510_right.npy
000276,left,x_000276_left.npy,y_000276_left.npy,c_000276_left.npy
000276,right,x_000276_right.npy,y_000276_right.npy,c_000276_right.npy
000262,left,x_000262_left.npy,y_000262_left.npy,c_000262_left.npy
000262,right,x_000262_right.npy,y_000262_right.npy,c_000262_right.npy
000504,left,x_000504_left.npy,y_000504_left.npy,c_000504_left.npy
000504,right,x_000504_right.npy,y_000504_right.npy,c_000504_right.npy
000538,left,x_000538_left.npy,y_000538_left.npy,c_000538_left.npy
000538,right,x_000538_right.npy,y_000538_right.npy,c_000538_right.npy
000289,left,x_000289_left.npy,y_000289_left.npy,c_000289_left.npy
000289,right,x_000289_right.npy,y_000289_right.npy,c_000289_right.npy
000074,left,x_000074_left.npy,y_000074_left.npy,c_000074_left.npy
000074,right,x_000074_right.npy,y_000074_right.npy,c_000074_right.npy
000712,left,x_000712_left.npy,y_000712_left.npy,c_000712_left.npy
000712,right,x_000712_right.npy,y_000712_right.npy,c_000712_right.npy
000706,left,x_000706_left.npy,y_000706_left.npy,c_000706_left.npy
000706,right,x_000706_right.npy,y_000706_right.npy,c_000706_right.npy
000060,left,x_000060_left.npy,y_000060_left.npy,c_000060_left.npy
000060,right,x_000060_right.npy,y_000060_right.npy,c_000060_right.npy
000048,left,x_000048_left.npy,y_000048_left.npy,c_000048_left.npy
000048,right,x_000048_right.npy,y_000048_right.npy,c_000048_right.npy
000909,left,x_000909_left.npy,y_000909_left.npy,c_000909_left.npy
000909,right,x_000909_right.npy,y_000909_right.npy,c_000909_right.npy
000935,left,x_000935_left.npy,y_000935_left.npy,c_000935_left.npy
000935,right,x_000935_right.npy,y_000935_right.npy,c_000935_right.npy
000921,left,x_000921_left.npy,y_000921_left.npy,c_000921_left.npy
000921,right,x_000921_right.npy,y_000921_right.npy,c_000921_right.npy
